MFG_MONTH,TOOL_ID,M_NUM,UP_TIME,C_UP_TIME,LOT_SIZE,C_LOT_SIZE,EQP_UTIL,C_EQP_UTIL,EQP_AVAIL_RATE,TC,PROCESS_TIME,PROCESS_JOBTIME,INLINE_CT_LOT,INLINE_CT_WAFER,MOVE_QTY,C_TC,ENG_LOT_RATE,HOT_LOT_RATE,BACKUP_BY_RATE,BACKUP_FOR_RATE,RWORK_LOT_RATE,QUE_LOT_RATE,SAMPLING_RATE,NUM_RECIPE,CHANGE_RECIPE
202002,DIA51,3,0.842616856,0.051150502,20.26732673,0.278808626,0.868066079,0.242254787,2.193192272,1.180246828,1.779762343,1.778864612,0.245724184,0.265790315,10235,0.520355115,0.00889106,0.027552516,0,0,0.000586224,0.602833415,0,54,0.643564356
202002,DIA52,3,0.889655119,0.048501034,23.53417722,0.251460518,0.800324813,0.261949779,1.871851852,1.169186407,2.120025,2.119017593,0.235076672,0.254386644,9296,0.532018644,0.002796902,0.008175559,0,0.000645439,0,0.683519793,0,24,0.620253165
202002,DIA53,3,0.886703309,0.048740688,20.962,0.291368745,0.926555557,0.226165618,1.930448718,1.275647194,1.938190171,1.937055021,0.303206608,0.310796872,10481,0.488752754,0.019559202,0.053143784,0,0.000572464,0.002099036,0.83827879,0,53,0.756
202002,DIA57,3,0.908072991,0.047512308,21.9880597,0.286892456,0.907160709,0.230764702,2.156542056,1.900138889,3.367389343,3.366409982,0.288861928,0.299886236,7366,0.517983331,0.002172142,0.041270703,0,0,0.000407277,0.207032311,0,21,0.465671642
202002,DIA59,3,0.937534399,0.045862559,21.58266453,0.300648317,0.91461599,0.228691922,2.506929249,1.004595005,1.621328258,1.620041788,0.249025213,0.260839021,13446,0.521955891,0.008998959,0.038673211,0,0.110218652,0,0.717239328,0,18,0.353130016
202002,DIA60,3,0.934371005,0.045863571,25.08270677,0.26846375,0.825687782,0.252630938,1.744034707,3.307665344,3.427075199,3.425914678,0.462383305,0.507264945,6672,0.324677236,0.006894484,0.004946043,0,0,0,0.071193046,0,11,0.721804511
202002,DSA03,2.7,0.985361638,0.04351739,23.85227273,0.290856582,0.688473739,0.302010782,2.558272558,5.511666667,2.913526384,2.912433505,0.368875795,0.402587109,4198,0.088046803,0.008337303,0.005955217,0,0,0.011434016,0.514530729,0,9,0.681818182
202002,DSA05,3,0.804189435,0.054862283,20.16113744,0.350317441,0.860949047,0.24100199,2.174319728,2.776626575,4.105904904,4.104930556,0.668381342,0.723748047,4254,0.441679744,0.045604137,0.05970851,0,0,0.00658204,0.273154678,0,36,0.82464455
202002,DSA52,3,0.900547087,0.04894566,22.10074627,0.326468667,0.681904785,0.30333628,2.006935414,1.492261586,2.332000795,2.331034894,0.251806173,0.258855081,5923,0.525378851,0.008779335,0.072091845,0,0,0.000675333,0.492149249,0,15,0.28358209
202002,DSA53,3,0.886535771,0.049774616,21.92417062,0.335577989,0.86765205,0.237937152,2.694736842,2.520387888,4.253443957,4.25198538,0.533248051,0.54617362,4626,0.49387189,0.00821444,0.029399049,0,0,0.000864678,0.040207523,0,20,0.592417062
202002,DSA54,3,0.841525397,0.05306497,23.08754209,0.32539488,0.871015982,0.23657649,2.473951715,1.769124833,2.93061697,2.929404207,0.273490973,0.274716868,6857,0.506186955,0.001750036,0,0,0,0.000437509,0.121335861,0,22,0.245791246
202002,DSA55,3,0.896054566,0.049807406,22.86257928,0.334902932,0.793918753,0.258772555,2.282385466,1.38161315,1.952382833,1.95112658,0.254935259,0.271961845,10814,0.347580396,0.008045127,0.086739412,0,0,0,0.798409469,0,24,0.653276956
202002,ECT11,2,0.972893572,0.04582346,23.68164063,0.329704338,0.575409892,0.356590879,1.234375,1.893320473,1.676800673,1.503065321,0.23423428,0.241556986,12125,0.416923542,0.033649485,0.027876289,0,0,0.002721649,0.932041237,0,39,0.900390625
202002,ECT12,2,0.962312328,0.046227348,23.20916335,0.342302799,0.716115329,0.285614604,2.482522796,1.420735835,1.724357058,1.604329618,0.309346593,0.312926098,11651,0.455888026,0.008926272,0.049523646,0,0,0.001716591,0.831430778,0,33,0.890438247
202002,ECT13,2,0.920703947,0.048182615,23.95352564,0.337611585,0.963887004,0.212359209,1.475252062,1.108095967,1.741301558,1.264535085,1.216855374,1.154508495,14947,0.542498692,0.013046096,0.016926474,0,0,0.010838295,0.564728708,0,60,0.644230769
202002,ECT14,2,0.909254007,0.048693943,23.56369427,0.34871886,0.687641222,0.296780638,0.922770701,1.630407197,1.511169055,1.339385173,0.296687179,0.300387907,14798,0.369927093,0.002500338,0.002094878,0,0,0.015339911,0.675091229,0,31,0.847133758
202002,ECT15,2,0.965445582,0.045776334,22.67378641,0.367326831,0.786660814,0.25865612,2.374847375,1.191639073,1.653356397,1.489273504,0.307614992,0.337681448,11677,0.536439012,0.034341012,0.096600154,0,0,0.001712769,0.905968999,0,38,0.875728155
202002,ECT16,2,0.998967026,0.044373776,23.93617021,0.353187042,0.019894965,10.58347877,0.5,0.542893519,0.702565012,0.595130024,0.047968381,0.048647356,1125,0.44076013,0.002666667,0.132444444,0,0,0,0.024,0,5,0.553191489
202002,ECT17,2,0.93267746,0.047381302,24.03515625,0.356788582,0.941726991,0.223575606,2.264417845,1.263857915,1.983047697,1.569033672,0.412758773,0.422256879,12306,0.534264881,0.001462701,0.041036893,0,0,0.012351698,0.909881359,0,63,0.884765625
202002,ECT18,2,0.927583452,0.047501099,23.73556797,0.366026772,0.741444347,0.283092386,1.572625698,1.943463164,1.948334368,1.773739396,0.42904099,0.435743529,12746,0.378757284,0.001019928,0.037737329,0,0,0.002039856,0.956849208,0,41,0.910614525
202002,ECT19,2,0.964966921,0.045576469,22.38968481,0.392059646,0.379685452,0.555906197,0.793696275,1.627501864,1.836840974,1.493311047,0.522799931,0.534139303,7814,0.496465639,0.005246993,0.141540824,0,0,0.008318403,0.973893013,0,23,0.802292264
202002,ECT22,2,0.987052598,0.044593909,23.11961722,0.383838117,0.428576738,0.494058226,1.81937799,1.813483885,1.664700292,1.442857523,0.449642893,0.413982026,9664,0.473948273,0.012003311,0.042425497,0,0,0.01107202,0.564362583,0,29,0.76076555
202002,ECT24,3,0.963080022,0.04561161,21.87318362,0.409242664,0.742168357,0.284438826,1.103541186,1.872425,2.061035091,1.815833013,0.679075223,0.782124554,16558,0.44011002,0.00978379,0.033095785,0,0.248037203,0.011776785,0.69428675,0,97,0.963011889
202002,ECT61,2,0.98316183,0.04468858,24.20926244,0.374017115,0.490111414,0.431084839,0.939208294,0.606229983,0.849642109,0.694538957,0.161331815,0.170105708,14114,0.516562249,0.003967692,0.043786311,0,0,2.41E-03,0.921000425,0,48,0.670668954
202002,ECT62,2,0.894916133,0.049088634,24.40727273,0.375157334,0.647015196,0.32570996,1.858333333,0.499898467,0.871001029,0.758319959,0.10137381,0.104488482,20136,0.452274949,0.000794597,0.011769964,0,0,4.97E-05,0,0,16,0.876363636
202002,ECT63,2,0.969591849,0.045243571,21.74226804,0.424207731,0.583729677,0.360446104,1.047680412,2.470285388,2.594119416,2.00560925,1.061380208,1.185415474,8436,0.517527755,0.017069701,0.022759602,0,0,0.01173542,0.66571835,0,36,0.744845361
202002,ECT65,2,0.97468885,0.044966814,23.52316076,0.395681882,0.577418941,0.363848082,0.89373297,2.620121951,2.832859522,2.185927187,0.857173277,0.870997621,8633,0.51752223,0.001969188,0.059423144,0,0,0.002664196,0.598748986,0,21,0.757493188
202002,ECT66,3,0.942700399,0.046357198,23.18587361,0.404782558,0.888490943,0.236178003,1.140829694,1.878004167,2.11502335,1.974811984,0.768498365,0.855149869,18711,0.447548756,0.010154455,0.019614131,0,0,0.00748223,0.833466945,0,64,0.957868649
202002,ECT69,3,0.948958922,0.045924813,17.98816568,0.523127258,0.756816489,0.27647377,0.766030348,2.403660207,3.563069016,2.753176293,1.185283794,1.576171011,6080,0.514806083,0,0.055592105,0,0.085032895,0.020230263,0,0,39,0.686390533
202002,ECT70,3,0.937605859,0.046345608,23.25935484,0.407755449,0.656716238,0.317792499,0.783225806,1.81548103,1.922501792,1.667737276,0.497694325,0.508887429,18026,0.460162944,0.008043937,0.020525907,0,0,0.005270165,0.952402086,0,28,0.934193548
202002,ECT72,2,0.926331708,0.046784011,22.6199187,0.422139345,0.534755437,0.390092058,0.833333333,1.464897959,1.503967931,1.351224029,0.281890856,0.298589913,11129,0.403000448,0.013118879,0.037289963,0,0,0.002156528,0.979692695,0,19,0.782520325
202002,EGA02,3,0.838629877,0.052302899,23.35393258,0.411875423,0.566970403,0.367477937,0.679916318,0.861257485,1.157311425,0.974565609,0.242543512,0.261637089,16628,0.40435549,0.004871301,0.004450325,0,0,0.013411114,0.463615588,0,45,0.882022472
202002,EGA03,3,0.976540285,0.044888823,23.41843972,0.413663542,0.370966153,0.564626809,1.025220681,1.087987342,1.311528653,0.920852599,0.260367189,0.270681994,16510,0.511064813,0.01029679,0.00466384,0,0,0.007874016,0.707268322,0,41,0.812765957
202002,EGA04,3,0.959369168,0.045593584,24.07265774,0.405456024,0.374770969,0.561656969,0.650537634,1.357221317,1.641072581,1.154576613,0.38495992,0.428536314,12590,0.526279078,0.008498809,0.047577442,0,0.0675139,0.00293884,0.722239873,0,69,0.854684512
202002,EGA06,4,0.973993015,0.044867917,20.00903955,0.489413164,0.499279478,0.421713203,0.659141274,0.822192071,0.964760696,0.685140505,0.246262318,0.396644858,17708,0.532339655,0.002654168,0.013101423,0,0.105489044,0.000621188,0.799864468,0,69,0.897175141
202002,EGA51,3,0.969079321,0.045031888,22.47439614,0.438083424,0.772405393,0.271874952,1.258226354,0.653918919,1.143552211,0.662587059,0.201409168,0.211247838,23261,0.60868491,0.011693392,0.060659473,0,0.00206354,0.008125188,0.763208804,0,191,0.872463768
202002,EGA52,3,0.963971207,0.045187496,23.31153389,0.42489401,0.589688282,0.355500989,1.456399053,0.61262986,0.966798046,0.638876449,0.183485497,0.207693607,19605,0.567684367,0.002856414,0.02331038,0,0.279826575,0.002601377,0.496148942,0,83,0.738406659
202002,EGA53,3,0.975202776,0.044630845,19.42538593,0.51112286,0.459666463,0.456720492,1.038426558,0.796233796,0.936799682,0.633422389,0.131467657,0.143085238,11325,0.47428953,0.004238411,0.018013245,0,0,0,0.993907285,0,73,0.878216123
202002,EGA54,3,0.962300884,0.045140898,24.35125858,0.410451845,0.627659373,0.333723388,1.021878073,1.248458799,1.220813873,0.922750123,1.808817029,2.171951455,21283,0.581872719,0.0046516,0.004839543,0,0.616971292,0.007047879,0.333176714,0,44,0.828375286
202002,EGA58,3,0.950183453,0.045599436,22.31303116,0.449958515,0.51732118,0.40479707,0.758246023,1.202044956,1.458178114,1.123397361,0.456693803,0.486040092,15753,0.512783739,0.005713197,0.011934235,0,0.097632197,0.005332318,0.766965023,0,127,0.893767705
202002,EGA59,4,0.955191197,0.04525387,22.76775956,0.443057092,0.432363962,0.485428738,0.434622068,0.975817445,1.378472826,0.977996911,0.626858539,0.621043079,16666,0.601730517,0.006480259,0.051542062,0,0.211388456,0.002100084,0.525981039,0,72,0.841530055
202002,EGA60,3,0.9701266,0.044498788,22.31766917,0.453875354,0.654800481,0.319726167,0.932702419,1.558351852,2.472060112,1.857669558,0.314305464,0.304986127,11873,0.266723361,0.00303209,0.012970606,0,0,0.003621663,0.99696791,0,113,0.941729323
202002,EGA61,3,0.927728701,0.046415179,22.73587786,0.447472835,0.649103805,0.321743326,0.887356322,0.979057178,1.532812808,1.167441981,0.164387703,0.195370798,14892,0.396118376,0.012221327,0.015041633,0,0,0.003558958,0.98180231,0,98,0.897709924
202002,EGA63,3,0.959819485,0.044770575,20.75555556,0.491462627,0.186992798,1.13275039,0.611367127,1.850713508,2.121890681,1.737247824,0.456644905,0.405938628,2802,0.448653634,0.016773733,0.05531763,0,0,0.071734475,1,0,19,0.725925926
202002,EGA64,3,0.950398898,0.045101563,23.20934959,0.441474391,0.582195623,0.363207735,0.807692308,2.010787728,2.667464209,2.054981838,0.274713319,0.282782403,11419,0.529345041,0.00052544,0.002189334,0,0,0.007443734,1,0,41,0.839430894
202002,EGA65,3,0.962462034,0.044452431,20.24763705,0.507096143,0.778396162,0.271009662,1.057331863,1.434247757,2.199622075,1.536739863,0.331795334,0.364248897,10711,0.431694962,0.018672393,0.013257399,0,0,0.003454393,0.99906638,0,161,0.84120983
202002,EHA01,4,0.960696398,0.044445456,21.78043478,0.472863401,0.116160006,1.84891555,0.254347826,0.705375587,0.953233092,0.761221618,0.111608243,0.110309734,10019,0.496661391,0.007785208,0.02495259,0,0.862760755,0.006288053,0,0,17,0.304347826
202002,EHA02,4,0.947574039,0.044946505,23.74702703,0.435667166,0.878070422,0.24435286,0.815366368,0.709720224,1.02049303,0.878071809,0.626185003,0.651021114,21966,0.550348206,0.008057908,0.055130656,0,0.000273149,0.007557134,0.981790039,0,104,0.763243243
202002,EHA03,4,0.962568725,0.044164284,22.1792976,0.467925637,0.12633761,1.726181329,0.284195933,0.672237485,0.891327788,0.714194907,0.12715727,0.117483534,11999,0.535767044,0.004000333,0.066672223,0,0.639386616,0.006417201,0,0,15,0.421441774
202002,EHA04,4,0.942067341,0.045008119,23.524618,0.442955989,0.236235061,0.931781854,0.637096774,1.053024691,1.66725099,1.239087908,0.534463938,0.533462637,13856,0.657904873,0.00317552,0.025259815,0,0.194644919,0.003247691,0.804633372,0,17,0.774193548
202002,EHA05,4,0.935446428,0.045210232,23.753003,0.440493707,0.723953991,0.303270228,0.699078237,0.489117897,0.644882719,0.561513664,0.487672654,0.460676478,31639,0.486448622,0.008154493,0.05505863,0,0,0.00606846,0.910490218,0,72,0.807057057
202002,EHA06,4,0.953787451,0.044239259,24.92757306,0.421794858,0.548449051,0.399794747,1.126369863,0.564362231,1.092935122,0.635464422,0.336853287,0.335733079,19618,0.645643584,0.002344785,0.026455296,0,0,0.002446733,0.977520644,0,32,0.700127065
202002,EHT01,2,0.960826243,0.043830655,22.42362205,0.470219201,0.868104343,0.252301944,0.991911765,1.659238683,1.795532271,1.710171569,0.543651484,0.55742307,14239,0.282604682,0.01404593,0.120233162,0,0.001755741,0.001685512,0.633682141,0,66,0.94015748
202002,EHT02,2,0.939336198,0.044718904,22.49815498,0.469963162,0.581434806,0.376030262,1.468634686,2.014488017,2.4850123,1.91697007,0.342878656,0.360281117,6097,0.486575718,0.000984091,0.007380679,0,0,0.003772347,0.974249631,0,21,0.730627306
202002,EHT03,2,0.933527193,0.044885342,22.10445205,0.479488752,0.962077007,0.227486926,1.102754237,1.289624803,1.981170257,1.483572564,1.45827333,1.231519894,12909,0.536696198,0.020605779,0.071268108,0,0.000464792,0.007901464,0.667673716,0,71,0.761986301
202002,EHT04,2,0.966239026,0.043299766,23.6,0.45061344,0.889633505,0.245835359,0.776110444,1.187547619,1.486836068,1.391440576,0.965446651,0.899685682,19116,0.21250144,0.008683825,0.028143963,0,0,0.002092488,0.896683407,0,51,0.896296296
202002,EHT05,2,0.949112621,0.043975583,22.93606138,0.46494914,0.738126309,0.295567164,0.937614679,1.905067444,2.457530071,1.797755352,0.979276355,0.969163461,8968,0.552604733,0.006690455,0.067573595,0,0,0.008363069,0.699933095,0,24,0.621483376
202002,EHT06,2,0.953011572,0.043696785,23.0021978,0.464880351,0.665999009,0.32678301,1.850549451,2.001381944,2.210630647,1.935450549,0.443395833,0.426141707,10466,0.44301598,0.004395184,0.020829352,0,0,0.02054271,0.675425186,0,26,0.874725275
202002,EHT07,2,0.935907324,0.044385606,23.56521739,0.455145273,0.618551998,0.351110092,1.420289855,1.988005051,2.291983092,1.991855878,0.468724503,0.480658431,8130,0.437182806,0.001230012,0.034563346,0,0,0.005535055,0.632841328,0,25,0.820289855
202002,EHT09,2,0.918256149,0.045157193,22.71753986,0.473243653,0.522977153,0.414961309,0.581836327,1.40841293,1.511723775,1.340977489,0.348679655,0.34498359,9973,0.519420804,0.032788529,0.021157124,0,0,0,0.671112002,0,37,0.772209567
202002,EHT51,3,0.965996435,0.042861513,22.26895565,0.483742742,0.566734076,0.382351525,1.017167382,1.759842238,2.042752742,1.643229216,0.491788385,0.503403254,15566,0.506921559,0.026210973,0.09013234,0,0.067583194,0,0.750224849,0,27,0.902718169
202002,EKA01,3,0.929369349,0.044448552,23.16803585,0.466128916,0.783567446,0.27596029,0.943925234,0.509233716,0.668238105,0.593076088,0.25920013,0.28434748,31022,0.334234225,0.012475018,0.006189156,0,0,0.0034814,0.436980208,0,197,0.880507842
202002,EKA03,3,0.893845167,0.046241996,23.86118721,0.453881402,0.603361438,0.357691967,0.776258681,0.777881741,0.774830006,0.710584672,0.238567392,0.242614003,26128,0.359881353,0.006927434,0.012706675,0,0,0.007999081,0.179577465,0,79,0.908675799
202002,EKA04,2,0.977389952,0.042271578,24.46686747,0.444046754,0.271202131,0.801512608,0.644578313,1.112868732,1.292884036,1.138768407,0.176643972,0.179437404,8123,0.504599177,0.001231072,0.04702696,0,0,0.008248184,0,0,7,0.569277108
202002,EKA05,3,0.936559512,0.044008465,20.12035661,0.540267477,0.573267549,0.378577033,0.42601432,1.329593056,1.81318682,1.261824118,0.961464839,1.027030718,13541,0.450816313,0.002584743,0.030130714,0,0.258695813,0.001550846,0.45978879,0,87,0.893016345
202002,EKA53,3,0.926658533,0.044382602,23.75995316,0.458673429,0.511893829,0.423709405,1.673791643,0.506732896,0.652329097,0.537869087,0.185297115,0.206696142,20291,0.491149054,0.00285841,0.000591395,0,0,0,0.685279188,0,65,0.829039813
202002,EMA01,2,0.854524764,0.048505328,20.20034843,0.539767354,0.906827104,0.239129414,1.191068814,1.278797025,1.804218725,1.600932162,0.646437202,0.595027371,11595,0.414495811,0.032945235,0.05571367,0,0,0.007503234,0.998706339,0,80,0.898954704
202002,EMA02,2,0.878425081,0.047315113,21.15897436,0.515797333,0.903911613,0.239831751,1.15615142,1.451575758,1.888940589,1.664345426,0.730924173,0.741237877,12378,0.298300065,0.013572467,0.070205203,0,0.00161577,0.016804007,0.995071902,0,135,0.941880342
202002,EMA03,2,0.98120407,0.042361005,18.81818182,0.579850916,0.057150367,3.862573408,0.784090909,1.323240741,1.405801768,1.299236111,0.236377578,0.243768885,828,0.255094349,0.043478261,0.293478261,0,0,0.001207729,0.985507246,0,11,0.727272727
202002,EMA04,2,0.903015645,0.04600273,23.53306613,0.464686775,0.838637595,0.262851226,1.745490982,2.064192708,2.147826765,1.998927299,0.67119772,0.552146308,11743,0.246340804,0.000936728,0.010814954,0,0,0.01004854,0.98731159,0,19,0.915831663
202002,EMA05,2,0.905661055,0.045830311,20.75395034,0.527238176,0.804551849,0.27349128,1.311512415,2.065081967,2.406173188,2.158982945,0.706622565,0.715875528,9194,0.354582768,0.034696541,0.070589515,0,0,0.026430281,0.99140744,0,73,0.923250564
202002,EMA06,2,0.905385596,0.045807018,22.56741573,0.485603691,0.905638706,0.242894152,1.831460674,2.223039159,2.78108094,1.966841968,0.461550753,0.489209486,12051,0.518986677,0.000414903,0.020994108,0,0,0.011119409,0.995850967,0,33,0.902621723
202002,EMA07,2,0.962639087,0.043015228,21.96666667,0.499453324,0.678211734,0.32359695,0.942718447,1.961834077,2.330069579,1.779119202,0.368110864,0.356861676,11203,0.502287813,0.016691958,0.032312773,0,0,0.006962421,0.999464429,0,55,0.925490196
202002,EMA08,2,0.961563397,0.042993211,21.98383372,0.499614749,0.578173351,0.378977749,0.91108545,NULL,1.804699128,1.779960867,0.304386788,0.27838086,9519,0,0.005357706,0.122596911,0,0.000630318,0.002836432,0.999369682,0,37,0.92147806
202002,EMA09,2,0.966831463,0.042704681,24.14893617,0.455841716,0.827325174,0.264443573,2.203662597,1.203673381,2.134303243,1.218161302,0.603715445,0.59011886,13620,0.553214887,0.00256975,0.021585903,0,0.064684288,0.004185022,0.935315712,0,49,0.863475177
202002,EMA11,2,0.965844998,0.042690928,22.07772021,0.499131409,0.687595498,0.317454203,0.839694656,2.636050725,3.071222081,2.256839836,0.442812942,0.456490926,8522,0.489118374,0.00246421,0.1472659,0,0,0.015489322,0.996714386,0,26,0.875647668
202002,EMA12,2,0.865498837,0.047878026,23.62398374,0.467311819,0.8679329,0.251258214,1.653455285,2.01274024,2.168987127,1.948054426,0.557062514,0.557583795,11623,0.269028473,0.01118472,0.03914652,0,0,0.00791534,0.999483782,0,60,0.961382114
202002,EMA13,2,0.970237981,0.042667448,23.63398693,0.467939904,0.286865124,0.764656107,0.839869281,2.694591049,2.957912128,2.537296659,0.250409783,0.256765978,3616,0.425954351,0.000829646,0,0,0,0.033738938,1,0,3,0.732026144
202002,EMA51,2,0.899944469,0.045988784,21.69230769,0.510197374,0.701081236,0.312169789,1.113636364,3.578109834,3.96010878,3.164357032,0.725847781,0.718886452,6204,0.462106423,0.008865248,0.018375242,0,0,0.021921341,0.995809155,0,18,0.863636364
202002,EMA52,2,0.911986048,0.045322435,23.03904555,0.481024382,0.752675091,0.290155209,1.454446855,2.258993056,2.92777356,2.055624247,0.440544936,0.454118195,10621,0.505930525,0.008379625,0.024762263,0,0,0.006119951,0.997646173,0,24,0.837310195
202002,EMA53,2,0.980419409,0.042159773,23.83060921,0.465845997,0.824359631,0.264524045,2.125638842,0.967080305,1.618331204,0.940259559,0.206533161,0.223392643,16038,0.565039344,0.007108118,0.067277715,0,0.086482105,0.005985784,0.900611049,0,57,0.841010401
202002,EMA54,2,0.959753947,0.042995508,23.2991453,0.477132909,0.539707654,0.403620237,1.858974359,2.10725361,2.955716999,2.041030389,0.402017285,0.419100953,8178,0.505746338,0.002201027,0.085106383,0,0.024455857,0.00855955,0.975299584,0,39,0.903133903
202002,EMA55,2,0.954702456,0.04314057,22.67215569,0.490832693,0.953426254,0.228659829,1.162224265,1.203862297,2.141665901,1.189158241,0.525114996,0.525457691,15145,0.563611535,0.020864972,0.102542093,0,0.090524926,0.001518653,0.909012876,0,96,0.836826347
202002,EMA56,2,0.940914103,0.043675987,23.43498818,0.475503319,0.63736314,0.34135531,1.784869976,NULL,1.972442868,1.926768453,0.387800242,0.398667892,9913,0,0.001614042,0.040653687,0,0,0.010592152,0.999798245,0,38,0.926713948
202002,EMA57,2,0.958827165,0.042787074,23.36870504,0.477464464,0.774216677,0.28046854,2.057197943,1.379958097,2.004884319,1.332796344,0.390007662,0.431493906,12993,0.564418558,0.007542523,0.06403448,0,0.023089356,0.012699146,0.97444778,0,90,0.895683453
202002,EMA58,2,0.959955152,0.042666789,23.46354167,0.476146254,0.646269843,0.335302622,1.583333333,NULL,2.242201968,2.212578125,0.404607657,0.415416053,9010,0,0.001775805,0.09700333,0,0,0.004772475,0.997225305,0,18,0.895833333
202002,EMA59,2,0.922357903,0.044325542,23.10641628,0.484022602,0.802693085,0.269503347,1.839593114,1.714358062,2.032443053,1.538199444,0.31890644,0.330743405,14765,0.515847189,0.010430071,0.017406028,0,0,0.006366407,0.989569929,0,38,0.866979656
202002,EMA61,2,0.95046397,0.042928184,23.0537428,0.485616251,0.69312304,0.311428413,1.985952133,0.948413883,1.482329171,1.00090444,0.368971533,0.361195393,12011,0.549597997,0.015236034,0.070019149,0,0.059362251,0.006577304,0.938306552,0,39,0.790786948
202002,EMA62,2,0.930309704,0.043767761,21.74772727,0.514980223,0.618440858,0.34838834,1.771590909,2.011586845,2.455659091,1.811981692,0.698415194,0.78190664,9569,0.500510869,0.004075661,0.023408925,0,0.10481764,0.008255826,0.891315707,0,17,0.781818182
202002,EMA63,2,0.954797469,0.042566564,17.3778626,0.643754007,0.935475511,0.230412795,1.764633141,1.387318673,1.827490382,1.018220436,0.40619461,0.566771134,13659,0.509914986,0.012226371,0.061278278,0,0.16985138,0.015520902,0.829123655,0,61,0.703562341
202002,EMA64,2,0.976813083,0.041593473,24.16210526,0.463673016,0.694520506,0.30968546,1.441025641,1.572713675,2.365905033,1.596412631,0.433088121,0.398329483,11477,0.543473307,0.000348523,0.028666028,0,0.399407511,0.005750632,0.600592489,0,24,0.793684211
202002,EUT01,3,0.965168592,0.042041048,13.93411765,0.802544954,0.423387978,0.508718609,0.475294118,4.254019274,2.159493464,1.907534641,0.359700327,0.467889979,5922,0.319871842,0.441067207,0.467071935,0,0.005910165,0.108409321,0.686592367,0,81,0.952941176
202002,EUT02,2,0.957299162,0.042313461,23.59160305,0.474550066,0.74965703,0.286732585,3.034351145,3.89406401,4.254756149,3.845891645,0.574125937,0.581114667,6181,0.381876904,0.001132503,0.025885779,0,0,0.000161786,0.999029283,0,7,0.874045802
202002,EUT51,2,0.937136313,0.04313254,21.38041002,0.523705109,0.905011914,0.237464491,2.07238806,1.585145601,2.402414594,2.078137231,0.485473501,0.551814224,9386,0.535243351,0.001065417,0.002770083,0,0,0.000106542,0.999893458,0,29,0.820045558
